fund_name,resources_k,requirements_k,fy,basis,doc_id,page,notes
450 GO Bonds,,596278.655,2017-18,approved,budget-fy2017-18-book,65,
450 GO Bonds,,596278.655,2017-18,adopted,budget-fy2017-18-book,65,
470 Partnership Funds,,11288.784,2016-17,revised,budget-fy2017-18-book,65,
470 Partnership Funds,,4263.800,2017-18,proposed,budget-fy2017-18-book,65,
470 Partnership Funds,,4263.800,2017-18,approved,budget-fy2017-18-book,65,
470 Partnership Funds,,4263.800,2017-18,adopted,budget-fy2017-18-book,65,
601 Self Insurance Fund,,8110.085,2016-17,revised,budget-fy2017-18-book,65,
601 Self Insurance Fund,,9125.900,2017-18,proposed,budget-fy2017-18-book,65,
601 Self Insurance Fund,,9125.900,2017-18,approved,budget-fy2017-18-book,65,
601 Self Insurance Fund,,9125.900,2017-18,adopted,budget-fy2017-18-book,65,
Total District Budget by Fund,,1161474.864,2016-17,revised,budget-fy2017-18-book,65,
Total District Budget by Fund,,1586762.742,2017-18,proposed,budget-fy2017-18-book,65,
Total District Budget by Fund,,1587755.079,2017-18,approved,budget-fy2017-18-book,65,
Total District Budget by Fund,,1587755.079,2017-18,adopted,budget-fy2017-18-book,65,
