object_code,label,amount_k,fy,basis,doc_id,page,notes
113,Administrators,25257,2017-18,actual-budgetary,budget-fy2020-21-vol1,119,
113,Administrators,26199,2018-19,actual-budgetary,budget-fy2020-21-vol1,119,
113,Administrators,28530,2019-20,revised,budget-fy2020-21-vol1,119,
113,Administrators,32360,2020-21,proposed,budget-fy2020-21-vol1,119,
113,Administrators,32360,2020-21,approved,budget-fy2020-21-vol1,119,
113,Administrators,32360,2020-21,adopted,budget-fy2020-21-vol1,119,
100,Other Salaries,20038,2016-17,actual-budgetary,budget-fy2020-21-vol1,119,printed as 'Other Salaries' with no code; state object 100 family
100,Other Salaries,20453,2017-18,actual-budgetary,budget-fy2020-21-vol1,119,printed as 'Other Salaries' with no code; state object 100 family
100,Other Salaries,23236,2018-19,actual-budgetary,budget-fy2020-21-vol1,119,printed as 'Other Salaries' with no code; state object 100 family
100,Other Salaries,25278,2019-20,revised,budget-fy2020-21-vol1,119,printed as 'Other Salaries' with no code; state object 100 family
100,Other Salaries,21995,2020-21,proposed,budget-fy2020-21-vol1,119,printed as 'Other Salaries' with no code; state object 100 family
100,Other Salaries,21995,2020-21,approved,budget-fy2020-21-vol1,119,printed as 'Other Salaries' with no code; state object 100 family
100,Other Salaries,21995,2020-21,adopted,budget-fy2020-21-vol1,119,printed as 'Other Salaries' with no code; state object 100 family
200,Associated Payroll Costs,151382,2016-17,actual-budgetary,budget-fy2020-21-vol1,119,
200,Associated Payroll Costs,157828,2017-18,actual-budgetary,budget-fy2020-21-vol1,119,
200,Associated Payroll Costs,159479,2018-19,actual-budgetary,budget-fy2020-21-vol1,119,
200,Associated Payroll Costs,185058,2019-20,revised,budget-fy2020-21-vol1,119,
200,Associated Payroll Costs,189421,2020-21,proposed,budget-fy2020-21-vol1,119,
200,Associated Payroll Costs,189421,2020-21,approved,budget-fy2020-21-vol1,119,
200,Associated Payroll Costs,189421,2020-21,adopted,budget-fy2020-21-vol1,119,
300,Purchased Services,78639,2016-17,actual-budgetary,budget-fy2020-21-vol1,119,
300,Purchased Services,81918,2017-18,actual-budgetary,budget-fy2020-21-vol1,119,
300,Purchased Services,87227,2018-19,actual-budgetary,budget-fy2020-21-vol1,119,
300,Purchased Services,85889,2019-20,revised,budget-fy2020-21-vol1,119,
300,Purchased Services,92497,2020-21,proposed,budget-fy2020-21-vol1,119,
300,Purchased Services,92322,2020-21,approved,budget-fy2020-21-vol1,119,
300,Purchased Services,92322,2020-21,adopted,budget-fy2020-21-vol1,119,
400,Supplies And Materials,12182,2016-17,actual-budgetary,budget-fy2020-21-vol1,119,
400,Supplies And Materials,13042,2017-18,actual-budgetary,budget-fy2020-21-vol1,119,
400,Supplies And Materials,16788,2018-19,actual-budgetary,budget-fy2020-21-vol1,119,
400,Supplies And Materials,17294,2019-20,revised,budget-fy2020-21-vol1,119,
400,Supplies And Materials,18489,2020-21,proposed,budget-fy2020-21-vol1,119,
400,Supplies And Materials,18664,2020-21,approved,budget-fy2020-21-vol1,119,
400,Supplies And Materials,18664,2020-21,adopted,budget-fy2020-21-vol1,119,
500,Capital Outlay,3565,2016-17,actual-budgetary,budget-fy2020-21-vol1,119,
500,Capital Outlay,2595,2017-18,actual-budgetary,budget-fy2020-21-vol1,119,
500,Capital Outlay,2539,2018-19,actual-budgetary,budget-fy2020-21-vol1,119,
500,Capital Outlay,1677,2019-20,revised,budget-fy2020-21-vol1,119,
500,Capital Outlay,1563,2020-21,proposed,budget-fy2020-21-vol1,119,
500,Capital Outlay,1563,2020-21,approved,budget-fy2020-21-vol1,119,
500,Capital Outlay,1563,2020-21,adopted,budget-fy2020-21-vol1,119,
600,Other Objects,3709,2016-17,actual-budgetary,budget-fy2020-21-vol1,119,
600,Other Objects,4384,2017-18,actual-budgetary,budget-fy2020-21-vol1,119,
600,Other Objects,4297,2018-19,actual-budgetary,budget-fy2020-21-vol1,119,
600,Other Objects,6156,2019-20,revised,budget-fy2020-21-vol1,119,
600,Other Objects,6458,2020-21,proposed,budget-fy2020-21-vol1,119,
600,Other Objects,6458,2020-21,approved,budget-fy2020-21-vol1,119,
600,Other Objects,6458,2020-21,adopted,budget-fy2020-21-vol1,119,
700,Transfers,15941,2016-17,actual-budgetary,budget-fy2020-21-vol1,119,
700,Transfers,5328,2017-18,actual-budgetary,budget-fy2020-21-vol1,119,
700,Transfers,5492,2018-19,actual-budgetary,budget-fy2020-21-vol1,119,
700,Transfers,1704,2019-20,revised,budget-fy2020-21-vol1,119,
700,Transfers,1134,2020-21,proposed,budget-fy2020-21-vol1,119,
700,Transfers,1134,2020-21,approved,budget-fy2020-21-vol1,119,
700,Transfers,1134,2020-21,adopted,budget-fy2020-21-vol1,119,
581000,Operating Contingency,0,2016-17,actual-budgetary,budget-fy2020-21-vol1,119,printed as '-'
581000,Operating Contingency,0,2017-18,actual-budgetary,budget-fy2020-21-vol1,119,printed as '-'
581000,Operating Contingency,0,2018-19,actual-budgetary,budget-fy2020-21-vol1,119,printed as '-'
581000,Operating Contingency,26682,2019-20,revised,budget-fy2020-21-vol1,119,
581000,Operating Contingency,40946,2020-21,proposed,budget-fy2020-21-vol1,119,
581000,Operating Contingency,40946,2020-21,approved,budget-fy2020-21-vol1,119,
581000,Operating Contingency,40946,2020-21,adopted,budget-fy2020-21-vol1,119,
376520,Budgeted Ending Fund Balance,20104,2016-17,actual-budgetary,budget-fy2020-21-vol1,119,
376520,Budgeted Ending Fund Balance,38282,2017-18,actual-budgetary,budget-fy2020-21-vol1,119,
376520,Budgeted Ending Fund Balance,39887,2018-19,actual-budgetary,budget-fy2020-21-vol1,119,
376520,Budgeted Ending Fund Balance,0,2019-20,revised,budget-fy2020-21-vol1,119,printed as '-'
376520,Budgeted Ending Fund Balance,0,2020-21,proposed,budget-fy2020-21-vol1,119,printed as '-'
376520,Budgeted Ending Fund Balance,0,2020-21,approved,budget-fy2020-21-vol1,119,printed as '-'
376520,Budgeted Ending Fund Balance,0,2020-21,adopted,budget-fy2020-21-vol1,119,printed as '-'
TOTAL,TOTAL REQUIREMENTS,600301,2016-17,actual-budgetary,budget-fy2020-21-vol1,119,
TOTAL,TOTAL REQUIREMENTS,633966,2017-18,actual-budgetary,budget-fy2020-21-vol1,119,
TOTAL,TOTAL REQUIREMENTS,660592,2018-19,actual-budgetary,budget-fy2020-21-vol1,119,
TOTAL,TOTAL REQUIREMENTS,691767,2019-20,revised,budget-fy2020-21-vol1,119,
TOTAL,TOTAL REQUIREMENTS,729654,2020-21,proposed,budget-fy2020-21-vol1,119,
TOTAL,TOTAL REQUIREMENTS,729654,2020-21,approved,budget-fy2020-21-vol1,119,
TOTAL,TOTAL REQUIREMENTS,729654,2020-21,adopted,budget-fy2020-21-vol1,119,
